>>> Initializing clothing shape model...
>>> Star initialized.
>>> Get parameters list...
>>> Length of pose: 231
>>> Length of shape: 1
>>> Length of data: 231
self.base_body_list is 
['../../Data/base_body/pose_0153/subject_0000_params.json', '../../Data/base_body/pose_0079/subject_0000_params.json', '../../Data/base_body/pose_0133/subject_0000_params.json', '../../Data/base_body/pose_0206/subject_0000_params.json', '../../Data/base_body/pose_0023/subject_0000_params.json', '../../Data/base_body/pose_0144/subject_0000_params.json', '../../Data/base_body/pose_0202/subject_0000_params.json', '../../Data/base_body/pose_0191/subject_0000_params.json', '../../Data/base_body/pose_0222/subject_0000_params.json', '../../Data/base_body/pose_0041/subject_0000_params.json', '../../Data/base_body/pose_0109/subject_0000_params.json', '../../Data/base_body/pose_0168/subject_0000_params.json', '../../Data/base_body/pose_0224/subject_0000_params.json', '../../Data/base_body/pose_0215/subject_0000_params.json', '../../Data/base_body/pose_0143/subject_0000_params.json', '../../Data/base_body/pose_0227/subject_0000_params.json', '../../Data/base_body/pose_0062/subject_0000_params.json', '../../Data/base_body/pose_0016/subject_0000_params.json', '../../Data/base_body/pose_0054/subject_0000_params.json', '../../Data/base_body/pose_0204/subject_0000_params.json', '../../Data/base_body/pose_0162/subject_0000_params.json', '../../Data/base_body/pose_0130/subject_0000_params.json', '../../Data/base_body/pose_0134/subject_0000_params.json', '../../Data/base_body/pose_0066/subject_0000_params.json', '../../Data/base_body/pose_0212/subject_0000_params.json', '../../Data/base_body/pose_0157/subject_0000_params.json', '../../Data/base_body/pose_0028/subject_0000_params.json', '../../Data/base_body/pose_0189/subject_0000_params.json', '../../Data/base_body/pose_0029/subject_0000_params.json', '../../Data/base_body/pose_0000/subject_0000_params.json', '../../Data/base_body/pose_0158/subject_0000_params.json', '../../Data/base_body/pose_0177/subject_0000_params.json', '../../Data/base_body/pose_0164/subject_0000_params.json', '../../Data/base_body/pose_0119/subject_0000_params.json', '../../Data/base_body/pose_0190/subject_0000_params.json', '../../Data/base_body/pose_0076/subject_0000_params.json', '../../Data/base_body/pose_0086/subject_0000_params.json', '../../Data/base_body/pose_0207/subject_0000_params.json', '../../Data/base_body/pose_0040/subject_0000_params.json', '../../Data/base_body/pose_0084/subject_0000_params.json', '../../Data/base_body/pose_0220/subject_0000_params.json', '../../Data/base_body/pose_0159/subject_0000_params.json', '../../Data/base_body/pose_0179/subject_0000_params.json', '../../Data/base_body/pose_0030/subject_0000_params.json', '../../Data/base_body/pose_0007/subject_0000_params.json', '../../Data/base_body/pose_0200/subject_0000_params.json', '../../Data/base_body/pose_0141/subject_0000_params.json', '../../Data/base_body/pose_0138/subject_0000_params.json', '../../Data/base_body/pose_0203/subject_0000_params.json', '../../Data/base_body/pose_0176/subject_0000_params.json', '../../Data/base_body/pose_0165/subject_0000_params.json', '../../Data/base_body/pose_0052/subject_0000_params.json', '../../Data/base_body/pose_0090/subject_0000_params.json', '../../Data/base_body/pose_0001/subject_0000_params.json', '../../Data/base_body/pose_0063/subject_0000_params.json', '../../Data/base_body/pose_0122/subject_0000_params.json', '../../Data/base_body/pose_0194/subject_0000_params.json', '../../Data/base_body/pose_0132/subject_0000_params.json', '../../Data/base_body/pose_0099/subject_0000_params.json', '../../Data/base_body/pose_0147/subject_0000_params.json', '../../Data/base_body/pose_0142/subject_0000_params.json', '../../Data/base_body/pose_0014/subject_0000_params.json', '../../Data/base_body/pose_0137/subject_0000_params.json', '../../Data/base_body/pose_0107/subject_0000_params.json', '../../Data/base_body/pose_0201/subject_0000_params.json', '../../Data/base_body/pose_0195/subject_0000_params.json', '../../Data/base_body/pose_0015/subject_0000_params.json', '../../Data/base_body/pose_0002/subject_0000_params.json', '../../Data/base_body/pose_0020/subject_0000_params.json', '../../Data/base_body/pose_0003/subject_0000_params.json', '../../Data/base_body/pose_0211/subject_0000_params.json', '../../Data/base_body/pose_0102/subject_0000_params.json', '../../Data/base_body/pose_0231/subject_0000_params.json', '../../Data/base_body/pose_0019/subject_0000_params.json', '../../Data/base_body/pose_0217/subject_0000_params.json', '../../Data/base_body/pose_0175/subject_0000_params.json', '../../Data/base_body/pose_0181/subject_0000_params.json', '../../Data/base_body/pose_0043/subject_0000_params.json', '../../Data/base_body/pose_0106/subject_0000_params.json', '../../Data/base_body/pose_0139/subject_0000_params.json', '../../Data/base_body/pose_0101/subject_0000_params.json', '../../Data/base_body/pose_0128/subject_0000_params.json', '../../Data/base_body/pose_0053/subject_0000_params.json', '../../Data/base_body/pose_0115/subject_0000_params.json', '../../Data/base_body/pose_0193/subject_0000_params.json', '../../Data/base_body/pose_0111/subject_0000_params.json', '../../Data/base_body/pose_0123/subject_0000_params.json', '../../Data/base_body/pose_0117/subject_0000_params.json', '../../Data/base_body/pose_0089/subject_0000_params.json', '../../Data/base_body/pose_0182/subject_0000_params.json', '../../Data/base_body/pose_0108/subject_0000_params.json', '../../Data/base_body/pose_0073/subject_0000_params.json', '../../Data/base_body/pose_0056/subject_0000_params.json', '../../Data/base_body/pose_0226/subject_0000_params.json', '../../Data/base_body/pose_0037/subject_0000_params.json', '../../Data/base_body/pose_0218/subject_0000_params.json', '../../Data/base_body/pose_0088/subject_0000_params.json', '../../Data/base_body/pose_0009/subject_0000_params.json', '../../Data/base_body/pose_0196/subject_0000_params.json', '../../Data/base_body/pose_0083/subject_0000_params.json', '../../Data/base_body/pose_0100/subject_0000_params.json', '../../Data/base_body/pose_0039/subject_0000_params.json', '../../Data/base_body/pose_0032/subject_0000_params.json', '../../Data/base_body/pose_0024/subject_0000_params.json', '../../Data/base_body/pose_0209/subject_0000_params.json', '../../Data/base_body/pose_0171/subject_0000_params.json', '../../Data/base_body/pose_0044/subject_0000_params.json', '../../Data/base_body/pose_0184/subject_0000_params.json', '../../Data/base_body/pose_0098/subject_0000_params.json', '../../Data/base_body/pose_0091/subject_0000_params.json', '../../Data/base_body/pose_0049/subject_0000_params.json', '../../Data/base_body/pose_0047/subject_0000_params.json', '../../Data/base_body/pose_0048/subject_0000_params.json', '../../Data/base_body/pose_0036/subject_0000_params.json', '../../Data/base_body/pose_0081/subject_0000_params.json', '../../Data/base_body/pose_0183/subject_0000_params.json', '../../Data/base_body/pose_0146/subject_0000_params.json', '../../Data/base_body/pose_0077/subject_0000_params.json', '../../Data/base_body/pose_0124/subject_0000_params.json', '../../Data/base_body/pose_0150/subject_0000_params.json', '../../Data/base_body/pose_0125/subject_0000_params.json', '../../Data/base_body/pose_0092/subject_0000_params.json', '../../Data/base_body/pose_0093/subject_0000_params.json', '../../Data/base_body/pose_0121/subject_0000_params.json', '../../Data/base_body/pose_0033/subject_0000_params.json', '../../Data/base_body/pose_0027/subject_0000_params.json', '../../Data/base_body/pose_0149/subject_0000_params.json', '../../Data/base_body/pose_0061/subject_0000_params.json', '../../Data/base_body/pose_0205/subject_0000_params.json', '../../Data/base_body/pose_0155/subject_0000_params.json', '../../Data/base_body/pose_0095/subject_0000_params.json', '../../Data/base_body/pose_0116/subject_0000_params.json', '../../Data/base_body/pose_0004/subject_0000_params.json', '../../Data/base_body/pose_0145/subject_0000_params.json', '../../Data/base_body/pose_0192/subject_0000_params.json', '../../Data/base_body/pose_0174/subject_0000_params.json', '../../Data/base_body/pose_0064/subject_0000_params.json', '../../Data/base_body/pose_0018/subject_0000_params.json', '../../Data/base_body/pose_0186/subject_0000_params.json', '../../Data/base_body/pose_0229/subject_0000_params.json', '../../Data/base_body/pose_0110/subject_0000_params.json', '../../Data/base_body/pose_0120/subject_0000_params.json', '../../Data/base_body/pose_0017/subject_0000_params.json', '../../Data/base_body/pose_0148/subject_0000_params.json', '../../Data/base_body/pose_0008/subject_0000_params.json', '../../Data/base_body/pose_0225/subject_0000_params.json', '../../Data/base_body/pose_0057/subject_0000_params.json', '../../Data/base_body/pose_0058/subject_0000_params.json', '../../Data/base_body/pose_0067/subject_0000_params.json', '../../Data/base_body/pose_0131/subject_0000_params.json', '../../Data/base_body/pose_0012/subject_0000_params.json', '../../Data/base_body/pose_0161/subject_0000_params.json', '../../Data/base_body/pose_0087/subject_0000_params.json', '../../Data/base_body/pose_0129/subject_0000_params.json', '../../Data/base_body/pose_0223/subject_0000_params.json', '../../Data/base_body/pose_0210/subject_0000_params.json', '../../Data/base_body/pose_0096/subject_0000_params.json', '../../Data/base_body/pose_0060/subject_0000_params.json', '../../Data/base_body/pose_0082/subject_0000_params.json', '../../Data/base_body/pose_0104/subject_0000_params.json', '../../Data/base_body/pose_0185/subject_0000_params.json', '../../Data/base_body/pose_0180/subject_0000_params.json', '../../Data/base_body/pose_0127/subject_0000_params.json', '../../Data/base_body/pose_0188/subject_0000_params.json', '../../Data/base_body/pose_0050/subject_0000_params.json', '../../Data/base_body/pose_0046/subject_0000_params.json', '../../Data/base_body/pose_0187/subject_0000_params.json', '../../Data/base_body/pose_0065/subject_0000_params.json', '../../Data/base_body/pose_0197/subject_0000_params.json', '../../Data/base_body/pose_0071/subject_0000_params.json', '../../Data/base_body/pose_0011/subject_0000_params.json', '../../Data/base_body/pose_0069/subject_0000_params.json', '../../Data/base_body/pose_0072/subject_0000_params.json', '../../Data/base_body/pose_0213/subject_0000_params.json', '../../Data/base_body/pose_0094/subject_0000_params.json', '../../Data/base_body/pose_0156/subject_0000_params.json', '../../Data/base_body/pose_0230/subject_0000_params.json', '../../Data/base_body/pose_0034/subject_0000_params.json', '../../Data/base_body/pose_0022/subject_0000_params.json', '../../Data/base_body/pose_0103/subject_0000_params.json', '../../Data/base_body/pose_0005/subject_0000_params.json', '../../Data/base_body/pose_0167/subject_0000_params.json', '../../Data/base_body/pose_0232/subject_0000_params.json', '../../Data/base_body/pose_0170/subject_0000_params.json', '../../Data/base_body/pose_0068/subject_0000_params.json', '../../Data/base_body/pose_0214/subject_0000_params.json', '../../Data/base_body/pose_0055/subject_0000_params.json', '../../Data/base_body/pose_0075/subject_0000_params.json', '../../Data/base_body/pose_0140/subject_0000_params.json', '../../Data/base_body/pose_0045/subject_0000_params.json', '../../Data/base_body/pose_0221/subject_0000_params.json', '../../Data/base_body/pose_0013/subject_0000_params.json', '../../Data/base_body/pose_0154/subject_0000_params.json', '../../Data/base_body/pose_0114/subject_0000_params.json', '../../Data/base_body/pose_0070/subject_0000_params.json', '../../Data/base_body/pose_0198/subject_0000_params.json', '../../Data/base_body/pose_0216/subject_0000_params.json', '../../Data/base_body/pose_0097/subject_0000_params.json', '../../Data/base_body/pose_0126/subject_0000_params.json', '../../Data/base_body/pose_0152/subject_0000_params.json', '../../Data/base_body/pose_0112/subject_0000_params.json', '../../Data/base_body/pose_0078/subject_0000_params.json', '../../Data/base_body/pose_0025/subject_0000_params.json', '../../Data/base_body/pose_0151/subject_0000_params.json', '../../Data/base_body/pose_0026/subject_0000_params.json', '../../Data/base_body/pose_0080/subject_0000_params.json', '../../Data/base_body/pose_0105/subject_0000_params.json', '../../Data/base_body/pose_0035/subject_0000_params.json', '../../Data/base_body/pose_0118/subject_0000_params.json', '../../Data/base_body/pose_0136/subject_0000_params.json', '../../Data/base_body/pose_0208/subject_0000_params.json', '../../Data/base_body/pose_0085/subject_0000_params.json', '../../Data/base_body/pose_0006/subject_0000_params.json', '../../Data/base_body/pose_0173/subject_0000_params.json', '../../Data/base_body/pose_0166/subject_0000_params.json', '../../Data/base_body/pose_0113/subject_0000_params.json', '../../Data/base_body/pose_0163/subject_0000_params.json', '../../Data/base_body/pose_0059/subject_0000_params.json', '../../Data/base_body/pose_0051/subject_0000_params.json', '../../Data/base_body/pose_0135/subject_0000_params.json', '../../Data/base_body/pose_0228/subject_0000_params.json', '../../Data/base_body/pose_0038/subject_0000_params.json', '../../Data/base_body/pose_0199/subject_0000_params.json', '../../Data/base_body/pose_0169/subject_0000_params.json', '../../Data/base_body/pose_0160/subject_0000_params.json', '../../Data/base_body/pose_0021/subject_0000_params.json', '../../Data/base_body/pose_0178/subject_0000_params.json', '../../Data/base_body/pose_0042/subject_0000_params.json', '../../Data/base_body/pose_0074/subject_0000_params.json', '../../Data/base_body/pose_0172/subject_0000_params.json', '../../Data/base_body/pose_0031/subject_0000_params.json']
../../Data/base_body/pose_0153/subject_0000/clothWhite2/subject_0000_clothWhite2-scale10.obj

>>> 100/231 loading...
training... 130300/300000: loss: 19.618
training... 130400/300000: loss: 18.441
training... 130500/300000: loss: 18.447
training... 130600/300000: loss: 20.124
training... 130700/300000: loss: 20.395
training... 130800/300000: loss: 16.324
training... 130900/300000: loss: 17.779
training... 131000/300000: loss: 18.515
training... 131100/300000: loss: 19.068
training... 131200/300000: loss: 18.981
training... 131300/300000: loss: 20.663
training... 131400/300000: loss: 18.527
training... 131500/300000: loss: 17.518
training... 131600/300000: loss: 20.121
training... 131700/300000: loss: 19.235
training... 131800/300000: loss: 18.923
training... 131900/300000: loss: 20.038
training... 132000/300000: loss: 17.291
training... 132100/300000: loss: 20.236
training... 132200/300000: loss: 21.586
training... 132300/300000: loss: 18.065
training... 132400/300000: loss: 19.079
training... 132500/300000: loss: 18.061
training... 132600/300000: loss: 19.064
training... 132700/300000: loss: 19.659
training... 132800/300000: loss: 18.246
training... 132900/300000: loss: 20.070
training... 133000/300000: loss: 19.237
training... 133100/300000: loss: 19.634
training... 133200/300000: loss: 18.408
training... 133300/300000: loss: 17.588
training... 133400/300000: loss: 16.597
training... 133500/300000: loss: 17.480
training... 133600/300000: loss: 19.184
training... 133700/300000: loss: 17.099
training... 133800/300000: loss: 18.444
training... 133900/300000: loss: 19.296
training... 134000/300000: loss: 21.316
training... 134100/300000: loss: 19.542
training... 134200/300000: loss: 20.606
training... 134300/300000: loss: 19.473
training... 134400/300000: loss: 18.071
training... 134500/300000: loss: 17.332
training... 134600/300000: loss: 16.572
training... 134700/300000: loss: 20.461
training... 134800/300000: loss: 16.634
training... 134900/300000: loss: 19.539
training... 135000/300000: loss: 16.575
training... 135100/300000: loss: 17.800
training... 135200/300000: loss: 18.650
training... 135300/300000: loss: 17.901
training... 135400/300000: loss: 18.993
training... 135500/300000: loss: 16.798
training... 135600/300000: loss: 19.452
training... 135700/300000: loss: 21.943
training... 135800/300000: loss: 16.611
training... 135900/300000: loss: 17.046
training... 136000/300000: loss: 20.698
training... 136100/300000: loss: 18.217
training... 136200/300000: loss: 19.201
training... 136300/300000: loss: 19.976
training... 136400/300000: loss: 17.994
training... 136500/300000: loss: 19.522
training... 136600/300000: loss: 15.965
training... 136700/300000: loss: 18.945
training... 136800/300000: loss: 18.558
training... 136900/300000: loss: 19.868
training... 137000/300000: loss: 17.395
training... 137100/300000: loss: 18.265
training... 137200/300000: loss: 17.876
training... 137300/300000: loss: 18.776
training... 137400/300000: loss: 17.583
training... 137500/300000: loss: 16.241
training... 137600/300000: loss: 16.953
training... 137700/300000: loss: 20.080
training... 137800/300000: loss: 18.662
training... 137900/300000: loss: 18.342
training... 138000/300000: loss: 18.642
training... 138100/300000: loss: 19.480
training... 138200/300000: loss: 16.495
training... 138300/300000: loss: 18.617
training... 138400/300000: loss: 18.108
training... 138500/300000: loss: 19.268
training... 138600/300000: loss: 17.109
training... 138700/300000: loss: 16.702
training... 138800/300000: loss: 17.733
training... 138900/300000: loss: 19.317
training... 139000/300000: loss: 17.318
training... 139100/300000: loss: 19.086
training... 139200/300000: loss: 21.422
training... 139300/300000: loss: 15.937
training... 139400/300000: loss: 20.881
training... 139500/300000: loss: 21.417
training... 139600/300000: loss: 19.096
training... 139700/300000: loss: 19.518
training... 139800/300000: loss: 14.830
training... 139900/300000: loss: 16.262
training... 140000/300000: loss: 18.856
training... 140100/300000: loss: 16.898
training... 140200/300000: loss: 16.958
training... 140300/300000: loss: 21.810
training... 140400/300000: loss: 19.008
training... 140500/300000: loss: 20.181
training... 140600/300000: loss: 16.590
training... 140700/300000: loss: 22.398
training... 140800/300000: loss: 19.508
training... 140900/300000: loss: 18.416
training... 141000/300000: loss: 20.506
training... 141100/300000: loss: 17.932
training... 141200/300000: loss: 18.285
training... 141300/300000: loss: 18.475
training... 141400/300000: loss: 18.258
training... 141500/300000: loss: 16.296
training... 141600/300000: loss: 19.897
training... 141700/300000: loss: 19.167
training... 141800/300000: loss: 17.923
training... 141900/300000: loss: 18.470
training... 142000/300000: loss: 15.254
training... 142100/300000: loss: 18.774
training... 142200/300000: loss: 21.202
training... 142300/300000: loss: 22.733
training... 142400/300000: loss: 20.913
training... 142500/300000: loss: 18.803
training... 142600/300000: loss: 17.962
training... 142700/300000: loss: 17.390
training... 142800/300000: loss: 17.440
training... 142900/300000: loss: 18.324
training... 143000/300000: loss: 19.259
training... 143100/300000: loss: 18.478
training... 143200/300000: loss: 16.645
training... 143300/300000: loss: 17.691
training... 143400/300000: loss: 20.164
training... 143500/300000: loss: 18.782
training... 143600/300000: loss: 19.765
training... 143700/300000: loss: 19.603
training... 143800/300000: loss: 19.091
training... 143900/300000: loss: 19.637
training... 144000/300000: loss: 16.545
training... 144100/300000: loss: 16.075
training... 144200/300000: loss: 19.558
training... 144300/300000: loss: 17.100
training... 144400/300000: loss: 17.810
training... 144500/300000: loss: 17.212
training... 144600/300000: loss: 18.016
training... 144700/300000: loss: 19.722
training... 144800/300000: loss: 19.656
training... 144900/300000: loss: 18.781
training... 145000/300000: loss: 17.055
training... 145100/300000: loss: 16.916
training... 145200/300000: loss: 17.890
training... 145300/300000: loss: 16.737
training... 145400/300000: loss: 20.980
training... 145500/300000: loss: 17.202
training... 145600/300000: loss: 16.980
training... 145700/300000: loss: 20.425
training... 145800/300000: loss: 18.636
training... 145900/300000: loss: 18.034
training... 146000/300000: loss: 18.112
training... 146100/300000: loss: 18.087
training... 146200/300000: loss: 17.215
training... 146300/300000: loss: 19.324
training... 146400/300000: loss: 19.687
training... 146500/300000: loss: 17.435
training... 146600/300000: loss: 16.755
training... 146700/300000: loss: 18.210
training... 146800/300000: loss: 17.708
training... 146900/300000: loss: 17.614
training... 147000/300000: loss: 18.774
training... 147100/300000: loss: 18.207
training... 147200/300000: loss: 17.452
training... 147300/300000: loss: 18.225
training... 147400/300000: loss: 19.494
training... 147500/300000: loss: 19.479
training... 147600/300000: loss: 16.617
training... 147700/300000: loss: 17.482
training... 147800/300000: loss: 19.615
training... 147900/300000: loss: 17.889
training... 148000/300000: loss: 20.451
training... 148100/300000: loss: 20.012
training... 148200/300000: loss: 20.260
training... 148300/300000: loss: 15.337
training... 148400/300000: loss: 15.963
training... 148500/300000: loss: 18.736
training... 148600/300000: loss: 17.749
training... 148700/300000: loss: 18.024
training... 148800/300000: loss: 18.539
training... 148900/300000: loss: 19.841
training... 149000/300000: loss: 15.473
training... 149100/300000: loss: 19.074
training... 149200/300000: loss: 15.744
training... 149300/300000: loss: 18.265
training... 149400/300000: loss: 19.110
training... 149500/300000: loss: 18.003
training... 149600/300000: loss: 19.103
training... 149700/300000: loss: 17.394
training... 149800/300000: loss: 16.773
training... 149900/300000: loss: 17.250
training... 150000/300000: loss: 17.847
training... 150100/300000: loss: 17.499
training... 150200/300000: loss: 19.144
training... 150300/300000: loss: 20.052
training... 150400/300000: loss: 16.537
training... 150500/300000: loss: 16.400
training... 150600/300000: loss: 19.303
training... 150700/300000: loss: 16.845
training... 150800/300000: loss: 17.978
training... 150900/300000: loss: 16.621
training... 151000/300000: loss: 17.745
training... 151100/300000: loss: 18.648
training... 151200/300000: loss: 17.139
training... 151300/300000: loss: 19.026
training... 151400/300000: loss: 17.555
training... 151500/300000: loss: 20.968
training... 151600/300000: loss: 18.152
training... 151700/300000: loss: 19.321
training... 151800/300000: loss: 16.951
training... 151900/300000: loss: 17.407
training... 152000/300000: loss: 21.363
training... 152100/300000: loss: 16.914
training... 152200/300000: loss: 17.181
training... 152300/300000: loss: 17.935
training... 152400/300000: loss: 17.696
training... 152500/300000: loss: 20.171
training... 152600/300000: loss: 15.157
training... 152700/300000: loss: 18.960
training... 152800/300000: loss: 19.072
training... 152900/300000: loss: 20.378
training... 153000/300000: loss: 19.475
training... 153100/300000: loss: 18.223
training... 153200/300000: loss: 17.489
training... 153300/300000: loss: 19.304
training... 153400/300000: loss: 18.738
training... 153500/300000: loss: 17.581
training... 153600/300000: loss: 16.462
training... 153700/300000: loss: 16.940
training... 153800/300000: loss: 19.616
training... 153900/300000: loss: 17.018
training... 154000/300000: loss: 18.912
training... 154100/300000: loss: 17.955
training... 154200/300000: loss: 15.477
training... 154300/300000: loss: 16.520
training... 154400/300000: loss: 17.852
training... 154500/300000: loss: 16.360
training... 154600/300000: loss: 18.877
training... 154700/300000: loss: 16.784
training... 154800/300000: loss: 18.181
training... 154900/300000: loss: 17.403
training... 155000/300000: loss: 18.935
training... 155100/300000: loss: 17.181
training... 155200/300000: loss: 19.450
training... 155300/300000: loss: 16.586
training... 155400/300000: loss: 18.310
training... 155500/300000: loss: 16.839
training... 155600/300000: loss: 19.289
training... 155700/300000: loss: 18.313
training... 155800/300000: loss: 15.557
training... 155900/300000: loss: 17.403
training... 156000/300000: loss: 17.629
training... 156100/300000: loss: 16.378
training... 156200/300000: loss: 16.784
training... 156300/300000: loss: 18.253
training... 156400/300000: loss: 18.018
training... 156500/300000: loss: 18.068
training... 156600/300000: loss: 17.471
training... 156700/300000: loss: 17.574
training... 156800/300000: loss: 18.025
training... 156900/300000: loss: 17.858
training... 157000/300000: loss: 18.064
training... 157100/300000: loss: 17.439
training... 157200/300000: loss: 16.050
training... 157300/300000: loss: 17.325
training... 157400/300000: loss: 18.468
training... 157500/300000: loss: 16.889
training... 157600/300000: loss: 19.225
training... 157700/300000: loss: 16.135
training... 157800/300000: loss: 14.943
training... 157900/300000: loss: 20.774
training... 158000/300000: loss: 16.747
training... 158100/300000: loss: 16.560
training... 158200/300000: loss: 18.618
training... 158300/300000: loss: 18.598
training... 158400/300000: loss: 17.978
training... 158500/300000: loss: 17.615
training... 158600/300000: loss: 18.795
training... 158700/300000: loss: 18.482
training... 158800/300000: loss: 17.283
training... 158900/300000: loss: 16.475
training... 159000/300000: loss: 18.605
training... 159100/300000: loss: 16.718
training... 159200/300000: loss: 17.692
training... 159300/300000: loss: 16.766
training... 159400/300000: loss: 18.164
training... 159500/300000: loss: 16.870
training... 159600/300000: loss: 18.138
training... 159700/300000: loss: 16.621
training... 159800/300000: loss: 17.331
training... 159900/300000: loss: 19.624
training... 160000/300000: loss: 17.165
training... 160100/300000: loss: 20.454
training... 160200/300000: loss: 20.693
training... 160300/300000: loss: 20.461
training... 160400/300000: loss: 15.403
training... 160500/300000: loss: 15.601
training... 160600/300000: loss: 17.734
training... 160700/300000: loss: 19.299
training... 160800/300000: loss: 19.374
training... 160900/300000: loss: 18.191
training... 161000/300000: loss: 18.284
training... 161100/300000: loss: 16.488
training... 161200/300000: loss: 16.594
training... 161300/300000: loss: 18.734
training... 161400/300000: loss: 15.952
training... 161500/300000: loss: 16.649
training... 161600/300000: loss: 18.059
training... 161700/300000: loss: 16.838
training... 161800/300000: loss: 15.950
training... 161900/300000: loss: 18.692
training... 162000/300000: loss: 17.742
training... 162100/300000: loss: 19.494
training... 162200/300000: loss: 15.580
training... 162300/300000: loss: 15.746
training... 162400/300000: loss: 16.626
training... 162500/300000: loss: 16.740
training... 162600/300000: loss: 17.231
training... 162700/300000: loss: 14.855
training... 162800/300000: loss: 16.670
training... 162900/300000: loss: 19.786
training... 163000/300000: loss: 18.112
training... 163100/300000: loss: 18.532
training... 163200/300000: loss: 19.113
training... 163300/300000: loss: 18.863
training... 163400/300000: loss: 15.886
training... 163500/300000: loss: 19.162
training... 163600/300000: loss: 16.995
training... 163700/300000: loss: 16.811
training... 163800/300000: loss: 17.498
training... 163900/300000: loss: 18.506
training... 164000/300000: loss: 18.586
training... 164100/300000: loss: 20.054
training... 164200/300000: loss: 19.204
training... 164300/300000: loss: 18.543
training... 164400/300000: loss: 18.212
training... 164500/300000: loss: 16.953
training... 164600/300000: loss: 15.969
training... 164700/300000: loss: 16.763
training... 164800/300000: loss: 17.230
training... 164900/300000: loss: 18.549
training... 165000/300000: loss: 19.347
training... 165100/300000: loss: 18.686
training... 165200/300000: loss: 17.059
training... 165300/300000: loss: 17.729
training... 165400/300000: loss: 19.389
training... 165500/300000: loss: 17.840
training... 165600/300000: loss: 18.894
training... 165700/300000: loss: 17.930
training... 165800/300000: loss: 19.012
training... 165900/300000: loss: 18.631
training... 166000/300000: loss: 16.683
training... 166100/300000: loss: 20.358
training... 166200/300000: loss: 16.277
training... 166300/300000: loss: 17.044
training... 166400/300000: loss: 16.287
training... 166500/300000: loss: 18.392
training... 166600/300000: loss: 14.228
training... 166700/300000: loss: 14.514
training... 166800/300000: loss: 17.441
training... 166900/300000: loss: 20.357
training... 167000/300000: loss: 17.724
training... 167100/300000: loss: 16.199
training... 167200/300000: loss: 18.433
training... 167300/300000: loss: 19.089
training... 167400/300000: loss: 17.704
training... 167500/300000: loss: 15.505
training... 167600/300000: loss: 15.556
training... 167700/300000: loss: 16.798
training... 167800/300000: loss: 16.465
training... 167900/300000: loss: 17.750
training... 168000/300000: loss: 17.126
training... 168100/300000: loss: 15.723
training... 168200/300000: loss: 18.854
training... 168300/300000: loss: 16.924
training... 168400/300000: loss: 17.633
training... 168500/300000: loss: 17.862
training... 168600/300000: loss: 15.988
training... 168700/300000: loss: 17.475
training... 168800/300000: loss: 16.711
training... 168900/300000: loss: 16.148
training... 169000/300000: loss: 18.367
training... 169100/300000: loss: 19.161
training... 169200/300000: loss: 15.743
training... 169300/300000: loss: 18.081
training... 169400/300000: loss: 17.633
training... 169500/300000: loss: 15.348
training... 169600/300000: loss: 18.014
training... 169700/300000: loss: 18.914
training... 169800/300000: loss: 17.482
training... 169900/300000: loss: 15.945
training... 170000/300000: loss: 18.268
training... 170100/300000: loss: 16.327
training... 170200/300000: loss: 16.966
training... 170300/300000: loss: 15.768
training... 170400/300000: loss: 16.250
training... 170500/300000: loss: 15.438
training... 170600/300000: loss: 16.894
training... 170700/300000: loss: 15.165
training... 170800/300000: loss: 19.405
training... 170900/300000: loss: 19.098
training... 171000/300000: loss: 17.965
training... 171100/300000: loss: 17.942
training... 171200/300000: loss: 17.451
training... 171300/300000: loss: 19.609
training... 171400/300000: loss: 18.920
training... 171500/300000: loss: 16.888
training... 171600/300000: loss: 17.135
training... 171700/300000: loss: 19.932
training... 171800/300000: loss: 18.663
training... 171900/300000: loss: 15.151
training... 172000/300000: loss: 18.367
training... 172100/300000: loss: 16.408
training... 172200/300000: loss: 17.016
training... 172300/300000: loss: 17.345
training... 172400/300000: loss: 18.706
training... 172500/300000: loss: 16.561
training... 172600/300000: loss: 14.519
training... 172700/300000: loss: 17.687
training... 172800/300000: loss: 17.708
training... 172900/300000: loss: 15.833
training... 173000/300000: loss: 18.373
training... 173100/300000: loss: 16.066
training... 173200/300000: loss: 17.643
training... 173300/300000: loss: 16.787
training... 173400/300000: loss: 16.730
training... 173500/300000: loss: 16.170
training... 173600/300000: loss: 17.721
training... 173700/300000: loss: 17.711
training... 173800/300000: loss: 16.723
training... 173900/300000: loss: 17.554
training... 174000/300000: loss: 18.564
training... 174100/300000: loss: 16.234
training... 174200/300000: loss: 15.489
training... 174300/300000: loss: 17.643
training... 174400/300000: loss: 17.706
training... 174500/300000: loss: 15.808
training... 174600/300000: loss: 16.445
training... 174700/300000: loss: 17.252
training... 174800/300000: loss: 19.580
training... 174900/300000: loss: 16.218
training... 175000/300000: loss: 18.373
training... 175100/300000: loss: 16.221
training... 175200/300000: loss: 16.265
training... 175300/300000: loss: 19.351
training... 175400/300000: loss: 16.095
training... 175500/300000: loss: 17.060
training... 175600/300000: loss: 17.959
training... 175700/300000: loss: 18.987
training... 175800/300000: loss: 15.457
training... 175900/300000: loss: 20.447
training... 176000/300000: loss: 16.014
training... 176100/300000: loss: 18.592
training... 176200/300000: loss: 14.071
training... 176300/300000: loss: 16.866
