>>> Initializing clothing shape model...
>>> Star initialized.
>>> Get parameters list...
>>> Length of pose: 231
>>> Length of shape: 1
>>> Length of data: 231
self.base_body_list is 
['../../Data/base_body/pose_0153/subject_0000_params.json', '../../Data/base_body/pose_0079/subject_0000_params.json', '../../Data/base_body/pose_0133/subject_0000_params.json', '../../Data/base_body/pose_0206/subject_0000_params.json', '../../Data/base_body/pose_0023/subject_0000_params.json', '../../Data/base_body/pose_0144/subject_0000_params.json', '../../Data/base_body/pose_0202/subject_0000_params.json', '../../Data/base_body/pose_0191/subject_0000_params.json', '../../Data/base_body/pose_0222/subject_0000_params.json', '../../Data/base_body/pose_0041/subject_0000_params.json', '../../Data/base_body/pose_0109/subject_0000_params.json', '../../Data/base_body/pose_0168/subject_0000_params.json', '../../Data/base_body/pose_0224/subject_0000_params.json', '../../Data/base_body/pose_0215/subject_0000_params.json', '../../Data/base_body/pose_0143/subject_0000_params.json', '../../Data/base_body/pose_0227/subject_0000_params.json', '../../Data/base_body/pose_0062/subject_0000_params.json', '../../Data/base_body/pose_0016/subject_0000_params.json', '../../Data/base_body/pose_0054/subject_0000_params.json', '../../Data/base_body/pose_0204/subject_0000_params.json', '../../Data/base_body/pose_0162/subject_0000_params.json', '../../Data/base_body/pose_0130/subject_0000_params.json', '../../Data/base_body/pose_0134/subject_0000_params.json', '../../Data/base_body/pose_0066/subject_0000_params.json', '../../Data/base_body/pose_0212/subject_0000_params.json', '../../Data/base_body/pose_0157/subject_0000_params.json', '../../Data/base_body/pose_0028/subject_0000_params.json', '../../Data/base_body/pose_0189/subject_0000_params.json', '../../Data/base_body/pose_0029/subject_0000_params.json', '../../Data/base_body/pose_0000/subject_0000_params.json', '../../Data/base_body/pose_0158/subject_0000_params.json', '../../Data/base_body/pose_0177/subject_0000_params.json', '../../Data/base_body/pose_0164/subject_0000_params.json', '../../Data/base_body/pose_0119/subject_0000_params.json', '../../Data/base_body/pose_0190/subject_0000_params.json', '../../Data/base_body/pose_0076/subject_0000_params.json', '../../Data/base_body/pose_0086/subject_0000_params.json', '../../Data/base_body/pose_0207/subject_0000_params.json', '../../Data/base_body/pose_0040/subject_0000_params.json', '../../Data/base_body/pose_0084/subject_0000_params.json', '../../Data/base_body/pose_0220/subject_0000_params.json', '../../Data/base_body/pose_0159/subject_0000_params.json', '../../Data/base_body/pose_0179/subject_0000_params.json', '../../Data/base_body/pose_0030/subject_0000_params.json', '../../Data/base_body/pose_0007/subject_0000_params.json', '../../Data/base_body/pose_0200/subject_0000_params.json', '../../Data/base_body/pose_0141/subject_0000_params.json', '../../Data/base_body/pose_0138/subject_0000_params.json', '../../Data/base_body/pose_0203/subject_0000_params.json', '../../Data/base_body/pose_0176/subject_0000_params.json', '../../Data/base_body/pose_0165/subject_0000_params.json', '../../Data/base_body/pose_0052/subject_0000_params.json', '../../Data/base_body/pose_0090/subject_0000_params.json', '../../Data/base_body/pose_0001/subject_0000_params.json', '../../Data/base_body/pose_0063/subject_0000_params.json', '../../Data/base_body/pose_0122/subject_0000_params.json', '../../Data/base_body/pose_0194/subject_0000_params.json', '../../Data/base_body/pose_0132/subject_0000_params.json', '../../Data/base_body/pose_0099/subject_0000_params.json', '../../Data/base_body/pose_0147/subject_0000_params.json', '../../Data/base_body/pose_0142/subject_0000_params.json', '../../Data/base_body/pose_0014/subject_0000_params.json', '../../Data/base_body/pose_0137/subject_0000_params.json', '../../Data/base_body/pose_0107/subject_0000_params.json', '../../Data/base_body/pose_0201/subject_0000_params.json', '../../Data/base_body/pose_0195/subject_0000_params.json', '../../Data/base_body/pose_0015/subject_0000_params.json', '../../Data/base_body/pose_0002/subject_0000_params.json', '../../Data/base_body/pose_0020/subject_0000_params.json', '../../Data/base_body/pose_0003/subject_0000_params.json', '../../Data/base_body/pose_0211/subject_0000_params.json', '../../Data/base_body/pose_0102/subject_0000_params.json', '../../Data/base_body/pose_0231/subject_0000_params.json', '../../Data/base_body/pose_0019/subject_0000_params.json', '../../Data/base_body/pose_0217/subject_0000_params.json', '../../Data/base_body/pose_0175/subject_0000_params.json', '../../Data/base_body/pose_0181/subject_0000_params.json', '../../Data/base_body/pose_0043/subject_0000_params.json', '../../Data/base_body/pose_0106/subject_0000_params.json', '../../Data/base_body/pose_0139/subject_0000_params.json', '../../Data/base_body/pose_0101/subject_0000_params.json', '../../Data/base_body/pose_0128/subject_0000_params.json', '../../Data/base_body/pose_0053/subject_0000_params.json', '../../Data/base_body/pose_0115/subject_0000_params.json', '../../Data/base_body/pose_0193/subject_0000_params.json', '../../Data/base_body/pose_0111/subject_0000_params.json', '../../Data/base_body/pose_0123/subject_0000_params.json', '../../Data/base_body/pose_0117/subject_0000_params.json', '../../Data/base_body/pose_0089/subject_0000_params.json', '../../Data/base_body/pose_0182/subject_0000_params.json', '../../Data/base_body/pose_0108/subject_0000_params.json', '../../Data/base_body/pose_0073/subject_0000_params.json', '../../Data/base_body/pose_0056/subject_0000_params.json', '../../Data/base_body/pose_0226/subject_0000_params.json', '../../Data/base_body/pose_0037/subject_0000_params.json', '../../Data/base_body/pose_0218/subject_0000_params.json', '../../Data/base_body/pose_0088/subject_0000_params.json', '../../Data/base_body/pose_0009/subject_0000_params.json', '../../Data/base_body/pose_0196/subject_0000_params.json', '../../Data/base_body/pose_0083/subject_0000_params.json', '../../Data/base_body/pose_0100/subject_0000_params.json', '../../Data/base_body/pose_0039/subject_0000_params.json', '../../Data/base_body/pose_0032/subject_0000_params.json', '../../Data/base_body/pose_0024/subject_0000_params.json', '../../Data/base_body/pose_0209/subject_0000_params.json', '../../Data/base_body/pose_0171/subject_0000_params.json', '../../Data/base_body/pose_0044/subject_0000_params.json', '../../Data/base_body/pose_0184/subject_0000_params.json', '../../Data/base_body/pose_0098/subject_0000_params.json', '../../Data/base_body/pose_0091/subject_0000_params.json', '../../Data/base_body/pose_0049/subject_0000_params.json', '../../Data/base_body/pose_0047/subject_0000_params.json', '../../Data/base_body/pose_0048/subject_0000_params.json', '../../Data/base_body/pose_0036/subject_0000_params.json', '../../Data/base_body/pose_0081/subject_0000_params.json', '../../Data/base_body/pose_0183/subject_0000_params.json', '../../Data/base_body/pose_0146/subject_0000_params.json', '../../Data/base_body/pose_0077/subject_0000_params.json', '../../Data/base_body/pose_0124/subject_0000_params.json', '../../Data/base_body/pose_0150/subject_0000_params.json', '../../Data/base_body/pose_0125/subject_0000_params.json', '../../Data/base_body/pose_0092/subject_0000_params.json', '../../Data/base_body/pose_0093/subject_0000_params.json', '../../Data/base_body/pose_0121/subject_0000_params.json', '../../Data/base_body/pose_0033/subject_0000_params.json', '../../Data/base_body/pose_0027/subject_0000_params.json', '../../Data/base_body/pose_0149/subject_0000_params.json', '../../Data/base_body/pose_0061/subject_0000_params.json', '../../Data/base_body/pose_0205/subject_0000_params.json', '../../Data/base_body/pose_0155/subject_0000_params.json', '../../Data/base_body/pose_0095/subject_0000_params.json', '../../Data/base_body/pose_0116/subject_0000_params.json', '../../Data/base_body/pose_0004/subject_0000_params.json', '../../Data/base_body/pose_0145/subject_0000_params.json', '../../Data/base_body/pose_0192/subject_0000_params.json', '../../Data/base_body/pose_0174/subject_0000_params.json', '../../Data/base_body/pose_0064/subject_0000_params.json', '../../Data/base_body/pose_0018/subject_0000_params.json', '../../Data/base_body/pose_0186/subject_0000_params.json', '../../Data/base_body/pose_0229/subject_0000_params.json', '../../Data/base_body/pose_0110/subject_0000_params.json', '../../Data/base_body/pose_0120/subject_0000_params.json', '../../Data/base_body/pose_0017/subject_0000_params.json', '../../Data/base_body/pose_0148/subject_0000_params.json', '../../Data/base_body/pose_0008/subject_0000_params.json', '../../Data/base_body/pose_0225/subject_0000_params.json', '../../Data/base_body/pose_0057/subject_0000_params.json', '../../Data/base_body/pose_0058/subject_0000_params.json', '../../Data/base_body/pose_0067/subject_0000_params.json', '../../Data/base_body/pose_0131/subject_0000_params.json', '../../Data/base_body/pose_0012/subject_0000_params.json', '../../Data/base_body/pose_0161/subject_0000_params.json', '../../Data/base_body/pose_0087/subject_0000_params.json', '../../Data/base_body/pose_0129/subject_0000_params.json', '../../Data/base_body/pose_0223/subject_0000_params.json', '../../Data/base_body/pose_0210/subject_0000_params.json', '../../Data/base_body/pose_0096/subject_0000_params.json', '../../Data/base_body/pose_0060/subject_0000_params.json', '../../Data/base_body/pose_0082/subject_0000_params.json', '../../Data/base_body/pose_0104/subject_0000_params.json', '../../Data/base_body/pose_0185/subject_0000_params.json', '../../Data/base_body/pose_0180/subject_0000_params.json', '../../Data/base_body/pose_0127/subject_0000_params.json', '../../Data/base_body/pose_0188/subject_0000_params.json', '../../Data/base_body/pose_0050/subject_0000_params.json', '../../Data/base_body/pose_0046/subject_0000_params.json', '../../Data/base_body/pose_0187/subject_0000_params.json', '../../Data/base_body/pose_0065/subject_0000_params.json', '../../Data/base_body/pose_0197/subject_0000_params.json', '../../Data/base_body/pose_0071/subject_0000_params.json', '../../Data/base_body/pose_0011/subject_0000_params.json', '../../Data/base_body/pose_0069/subject_0000_params.json', '../../Data/base_body/pose_0072/subject_0000_params.json', '../../Data/base_body/pose_0213/subject_0000_params.json', '../../Data/base_body/pose_0094/subject_0000_params.json', '../../Data/base_body/pose_0156/subject_0000_params.json', '../../Data/base_body/pose_0230/subject_0000_params.json', '../../Data/base_body/pose_0034/subject_0000_params.json', '../../Data/base_body/pose_0022/subject_0000_params.json', '../../Data/base_body/pose_0103/subject_0000_params.json', '../../Data/base_body/pose_0005/subject_0000_params.json', '../../Data/base_body/pose_0167/subject_0000_params.json', '../../Data/base_body/pose_0232/subject_0000_params.json', '../../Data/base_body/pose_0170/subject_0000_params.json', '../../Data/base_body/pose_0068/subject_0000_params.json', '../../Data/base_body/pose_0214/subject_0000_params.json', '../../Data/base_body/pose_0055/subject_0000_params.json', '../../Data/base_body/pose_0075/subject_0000_params.json', '../../Data/base_body/pose_0140/subject_0000_params.json', '../../Data/base_body/pose_0045/subject_0000_params.json', '../../Data/base_body/pose_0221/subject_0000_params.json', '../../Data/base_body/pose_0013/subject_0000_params.json', '../../Data/base_body/pose_0154/subject_0000_params.json', '../../Data/base_body/pose_0114/subject_0000_params.json', '../../Data/base_body/pose_0070/subject_0000_params.json', '../../Data/base_body/pose_0198/subject_0000_params.json', '../../Data/base_body/pose_0216/subject_0000_params.json', '../../Data/base_body/pose_0097/subject_0000_params.json', '../../Data/base_body/pose_0126/subject_0000_params.json', '../../Data/base_body/pose_0152/subject_0000_params.json', '../../Data/base_body/pose_0112/subject_0000_params.json', '../../Data/base_body/pose_0078/subject_0000_params.json', '../../Data/base_body/pose_0025/subject_0000_params.json', '../../Data/base_body/pose_0151/subject_0000_params.json', '../../Data/base_body/pose_0026/subject_0000_params.json', '../../Data/base_body/pose_0080/subject_0000_params.json', '../../Data/base_body/pose_0105/subject_0000_params.json', '../../Data/base_body/pose_0035/subject_0000_params.json', '../../Data/base_body/pose_0118/subject_0000_params.json', '../../Data/base_body/pose_0136/subject_0000_params.json', '../../Data/base_body/pose_0208/subject_0000_params.json', '../../Data/base_body/pose_0085/subject_0000_params.json', '../../Data/base_body/pose_0006/subject_0000_params.json', '../../Data/base_body/pose_0173/subject_0000_params.json', '../../Data/base_body/pose_0166/subject_0000_params.json', '../../Data/base_body/pose_0113/subject_0000_params.json', '../../Data/base_body/pose_0163/subject_0000_params.json', '../../Data/base_body/pose_0059/subject_0000_params.json', '../../Data/base_body/pose_0051/subject_0000_params.json', '../../Data/base_body/pose_0135/subject_0000_params.json', '../../Data/base_body/pose_0228/subject_0000_params.json', '../../Data/base_body/pose_0038/subject_0000_params.json', '../../Data/base_body/pose_0199/subject_0000_params.json', '../../Data/base_body/pose_0169/subject_0000_params.json', '../../Data/base_body/pose_0160/subject_0000_params.json', '../../Data/base_body/pose_0021/subject_0000_params.json', '../../Data/base_body/pose_0178/subject_0000_params.json', '../../Data/base_body/pose_0042/subject_0000_params.json', '../../Data/base_body/pose_0074/subject_0000_params.json', '../../Data/base_body/pose_0172/subject_0000_params.json', '../../Data/base_body/pose_0031/subject_0000_params.json']
../../Data/base_body/pose_0153/subject_0000/clothWhite2/subject_0000_clothWhite2-scale10.obj

>>> 100/231 loading...
training... 130200/300000: loss: 30.185
training... 130300/300000: loss: 33.749
training... 130400/300000: loss: 34.798
training... 130500/300000: loss: 32.070
training... 130600/300000: loss: 29.759
training... 130700/300000: loss: 30.245
training... 130800/300000: loss: 29.771
training... 130900/300000: loss: 33.037
training... 131000/300000: loss: 30.291
training... 131100/300000: loss: 30.103
training... 131200/300000: loss: 26.261
training... 131300/300000: loss: 30.940
training... 131400/300000: loss: 25.038
training... 131500/300000: loss: 27.329
training... 131600/300000: loss: 31.287
training... 131700/300000: loss: 33.920
training... 131800/300000: loss: 30.260
training... 131900/300000: loss: 32.973
training... 132000/300000: loss: 30.357
training... 132100/300000: loss: 32.948
training... 132200/300000: loss: 27.754
training... 132300/300000: loss: 30.249
training... 132400/300000: loss: 26.107
training... 132500/300000: loss: 26.838
training... 132600/300000: loss: 27.490
training... 132700/300000: loss: 27.323
training... 132800/300000: loss: 31.823
training... 132900/300000: loss: 26.842
training... 133000/300000: loss: 30.758
training... 133100/300000: loss: 31.047
training... 133200/300000: loss: 29.377
training... 133300/300000: loss: 31.206
training... 133400/300000: loss: 27.554
training... 133500/300000: loss: 25.841
training... 133600/300000: loss: 31.406
training... 133700/300000: loss: 31.327
training... 133800/300000: loss: 25.166
training... 133900/300000: loss: 29.533
training... 134000/300000: loss: 31.322
training... 134100/300000: loss: 32.797
training... 134200/300000: loss: 28.889
training... 134300/300000: loss: 28.676
training... 134400/300000: loss: 25.818
training... 134500/300000: loss: 26.279
training... 134600/300000: loss: 30.129
training... 134700/300000: loss: 29.535
training... 134800/300000: loss: 25.562
training... 134900/300000: loss: 29.665
training... 135000/300000: loss: 27.664
training... 135100/300000: loss: 28.367
training... 135200/300000: loss: 32.294
training... 135300/300000: loss: 27.260
training... 135400/300000: loss: 32.283
training... 135500/300000: loss: 26.534
training... 135600/300000: loss: 28.296
training... 135700/300000: loss: 26.221
training... 135800/300000: loss: 30.110
training... 135900/300000: loss: 27.372
training... 136000/300000: loss: 29.889
training... 136100/300000: loss: 31.150
training... 136200/300000: loss: 31.064
training... 136300/300000: loss: 30.992
training... 136400/300000: loss: 34.605
training... 136500/300000: loss: 27.110
training... 136600/300000: loss: 26.377
training... 136700/300000: loss: 28.676
training... 136800/300000: loss: 30.275
training... 136900/300000: loss: 29.580
training... 137000/300000: loss: 28.353
training... 137100/300000: loss: 26.749
training... 137200/300000: loss: 31.191
training... 137300/300000: loss: 28.133
training... 137400/300000: loss: 28.409
training... 137500/300000: loss: 27.222
training... 137600/300000: loss: 29.205
training... 137700/300000: loss: 30.888
training... 137800/300000: loss: 28.980
training... 137900/300000: loss: 28.051
training... 138000/300000: loss: 31.307
training... 138100/300000: loss: 27.029
training... 138200/300000: loss: 29.789
training... 138300/300000: loss: 27.416
training... 138400/300000: loss: 25.573
training... 138500/300000: loss: 27.606
training... 138600/300000: loss: 29.250
training... 138700/300000: loss: 25.074
training... 138800/300000: loss: 27.847
training... 138900/300000: loss: 29.507
training... 139000/300000: loss: 30.347
training... 139100/300000: loss: 27.353
training... 139200/300000: loss: 26.057
training... 139300/300000: loss: 28.632
training... 139400/300000: loss: 26.441
training... 139500/300000: loss: 33.338
training... 139600/300000: loss: 29.338
training... 139700/300000: loss: 29.411
training... 139800/300000: loss: 30.107
training... 139900/300000: loss: 29.455
training... 140000/300000: loss: 28.042
training... 140100/300000: loss: 27.395
training... 140200/300000: loss: 29.445
training... 140300/300000: loss: 26.857
training... 140400/300000: loss: 26.533
training... 140500/300000: loss: 28.050
training... 140600/300000: loss: 31.244
training... 140700/300000: loss: 28.638
training... 140800/300000: loss: 31.323
training... 140900/300000: loss: 32.108
training... 141000/300000: loss: 26.137
training... 141100/300000: loss: 30.177
training... 141200/300000: loss: 27.279
training... 141300/300000: loss: 33.669
training... 141400/300000: loss: 26.519
training... 141500/300000: loss: 31.715
training... 141600/300000: loss: 30.212
training... 141700/300000: loss: 28.001
training... 141800/300000: loss: 27.945
training... 141900/300000: loss: 32.785
training... 142000/300000: loss: 32.127
training... 142100/300000: loss: 30.996
training... 142200/300000: loss: 27.164
training... 142300/300000: loss: 27.586
training... 142400/300000: loss: 27.541
training... 142500/300000: loss: 28.078
training... 142600/300000: loss: 31.406
training... 142700/300000: loss: 31.294
training... 142800/300000: loss: 27.187
training... 142900/300000: loss: 31.452
training... 143000/300000: loss: 28.185
training... 143100/300000: loss: 35.468
training... 143200/300000: loss: 30.599
training... 143300/300000: loss: 24.362
training... 143400/300000: loss: 28.026
training... 143500/300000: loss: 23.585
training... 143600/300000: loss: 28.799
training... 143700/300000: loss: 27.515
training... 143800/300000: loss: 29.131
training... 143900/300000: loss: 27.725
training... 144000/300000: loss: 32.648
training... 144100/300000: loss: 27.566
training... 144200/300000: loss: 27.524
training... 144300/300000: loss: 30.995
training... 144400/300000: loss: 28.992
training... 144500/300000: loss: 25.967
training... 144600/300000: loss: 30.743
training... 144700/300000: loss: 31.380
training... 144800/300000: loss: 27.394
training... 144900/300000: loss: 28.986
training... 145000/300000: loss: 28.904
training... 145100/300000: loss: 27.245
training... 145200/300000: loss: 25.556
training... 145300/300000: loss: 30.916
training... 145400/300000: loss: 26.317
training... 145500/300000: loss: 26.559
training... 145600/300000: loss: 27.904
training... 145700/300000: loss: 26.094
training... 145800/300000: loss: 23.972
training... 145900/300000: loss: 35.947
training... 146000/300000: loss: 28.982
training... 146100/300000: loss: 25.488
training... 146200/300000: loss: 28.521
training... 146300/300000: loss: 29.747
training... 146400/300000: loss: 31.021
training... 146500/300000: loss: 24.789
training... 146600/300000: loss: 30.383
training... 146700/300000: loss: 28.560
training... 146800/300000: loss: 22.164
training... 146900/300000: loss: 27.351
training... 147000/300000: loss: 24.826
training... 147100/300000: loss: 28.708
training... 147200/300000: loss: 36.005
training... 147300/300000: loss: 27.888
training... 147400/300000: loss: 30.271
training... 147500/300000: loss: 28.864
training... 147600/300000: loss: 31.199
training... 147700/300000: loss: 26.338
training... 147800/300000: loss: 28.508
training... 147900/300000: loss: 28.197
training... 148000/300000: loss: 27.965
training... 148100/300000: loss: 27.114
training... 148200/300000: loss: 33.104
training... 148300/300000: loss: 27.183
training... 148400/300000: loss: 28.715
training... 148500/300000: loss: 32.273
training... 148600/300000: loss: 28.181
training... 148700/300000: loss: 28.515
training... 148800/300000: loss: 29.100
training... 148900/300000: loss: 28.330
training... 149000/300000: loss: 28.687
training... 149100/300000: loss: 25.732
training... 149200/300000: loss: 27.210
training... 149300/300000: loss: 29.601
training... 149400/300000: loss: 25.277
training... 149500/300000: loss: 26.842
training... 149600/300000: loss: 27.895
training... 149700/300000: loss: 24.973
training... 149800/300000: loss: 28.411
training... 149900/300000: loss: 28.042
training... 150000/300000: loss: 27.510
training... 150100/300000: loss: 26.788
training... 150200/300000: loss: 31.692
training... 150300/300000: loss: 27.943
training... 150400/300000: loss: 26.938
training... 150500/300000: loss: 28.878
training... 150600/300000: loss: 26.843
training... 150700/300000: loss: 29.079
training... 150800/300000: loss: 25.330
training... 150900/300000: loss: 29.317
training... 151000/300000: loss: 24.597
training... 151100/300000: loss: 28.657
training... 151200/300000: loss: 28.587
training... 151300/300000: loss: 28.256
training... 151400/300000: loss: 28.774
training... 151500/300000: loss: 26.362
training... 151600/300000: loss: 30.209
training... 151700/300000: loss: 27.195
training... 151800/300000: loss: 29.047
training... 151900/300000: loss: 29.403
training... 152000/300000: loss: 28.586
training... 152100/300000: loss: 26.219
training... 152200/300000: loss: 26.237
training... 152300/300000: loss: 29.140
training... 152400/300000: loss: 28.487
training... 152500/300000: loss: 28.080
training... 152600/300000: loss: 26.452
training... 152700/300000: loss: 25.516
training... 152800/300000: loss: 27.199
training... 152900/300000: loss: 26.362
training... 153000/300000: loss: 28.128
training... 153100/300000: loss: 25.037
training... 153200/300000: loss: 26.355
training... 153300/300000: loss: 28.975
training... 153400/300000: loss: 25.331
training... 153500/300000: loss: 27.796
training... 153600/300000: loss: 26.316
training... 153700/300000: loss: 25.554
training... 153800/300000: loss: 27.147
training... 153900/300000: loss: 26.045
training... 154000/300000: loss: 27.292
training... 154100/300000: loss: 23.727
training... 154200/300000: loss: 30.706
training... 154300/300000: loss: 28.821
training... 154400/300000: loss: 28.207
training... 154500/300000: loss: 24.090
training... 154600/300000: loss: 26.262
training... 154700/300000: loss: 29.507
training... 154800/300000: loss: 29.954
training... 154900/300000: loss: 32.563
training... 155000/300000: loss: 26.214
training... 155100/300000: loss: 26.981
training... 155200/300000: loss: 30.092
training... 155300/300000: loss: 26.546
training... 155400/300000: loss: 27.936
training... 155500/300000: loss: 28.249
training... 155600/300000: loss: 32.063
training... 155700/300000: loss: 29.487
training... 155800/300000: loss: 24.839
training... 155900/300000: loss: 29.933
training... 156000/300000: loss: 29.259
training... 156100/300000: loss: 30.554
training... 156200/300000: loss: 25.029
training... 156300/300000: loss: 25.794
training... 156400/300000: loss: 29.075
training... 156500/300000: loss: 27.388
training... 156600/300000: loss: 25.864
training... 156700/300000: loss: 27.464
training... 156800/300000: loss: 27.547
training... 156900/300000: loss: 23.772
training... 157000/300000: loss: 29.209
training... 157100/300000: loss: 27.893
training... 157200/300000: loss: 26.167
training... 157300/300000: loss: 29.469
training... 157400/300000: loss: 29.217
training... 157500/300000: loss: 25.925
training... 157600/300000: loss: 30.612
training... 157700/300000: loss: 28.267
training... 157800/300000: loss: 28.019
training... 157900/300000: loss: 24.282
training... 158000/300000: loss: 23.731
training... 158100/300000: loss: 25.206
training... 158200/300000: loss: 30.758
training... 158300/300000: loss: 26.937
training... 158400/300000: loss: 27.780
training... 158500/300000: loss: 28.616
training... 158600/300000: loss: 25.793
training... 158700/300000: loss: 27.486
training... 158800/300000: loss: 27.806
training... 158900/300000: loss: 24.884
training... 159000/300000: loss: 27.278
training... 159100/300000: loss: 30.554
training... 159200/300000: loss: 27.794
training... 159300/300000: loss: 26.617
training... 159400/300000: loss: 31.362
training... 159500/300000: loss: 24.621
training... 159600/300000: loss: 27.456
training... 159700/300000: loss: 27.499
training... 159800/300000: loss: 28.146
training... 159900/300000: loss: 25.703
training... 160000/300000: loss: 26.641
training... 160100/300000: loss: 27.356
training... 160200/300000: loss: 28.241
training... 160300/300000: loss: 27.777
training... 160400/300000: loss: 28.396
training... 160500/300000: loss: 30.490
training... 160600/300000: loss: 24.473
training... 160700/300000: loss: 27.564
training... 160800/300000: loss: 25.183
training... 160900/300000: loss: 27.184
training... 161000/300000: loss: 30.301
training... 161100/300000: loss: 25.817
training... 161200/300000: loss: 25.830
training... 161300/300000: loss: 28.976
training... 161400/300000: loss: 28.435
training... 161500/300000: loss: 23.401
training... 161600/300000: loss: 27.233
training... 161700/300000: loss: 31.517
training... 161800/300000: loss: 25.235
training... 161900/300000: loss: 26.375
training... 162000/300000: loss: 23.739
training... 162100/300000: loss: 23.543
training... 162200/300000: loss: 25.939
training... 162300/300000: loss: 25.312
training... 162400/300000: loss: 27.601
training... 162500/300000: loss: 26.729
training... 162600/300000: loss: 26.061
training... 162700/300000: loss: 27.976
training... 162800/300000: loss: 26.309
training... 162900/300000: loss: 25.357
training... 163000/300000: loss: 25.867
training... 163100/300000: loss: 26.744
training... 163200/300000: loss: 24.433
training... 163300/300000: loss: 27.446
training... 163400/300000: loss: 26.566
training... 163500/300000: loss: 33.991
training... 163600/300000: loss: 26.931
training... 163700/300000: loss: 27.057
training... 163800/300000: loss: 27.025
training... 163900/300000: loss: 28.810
training... 164000/300000: loss: 25.559
training... 164100/300000: loss: 27.548
training... 164200/300000: loss: 30.022
training... 164300/300000: loss: 28.610
training... 164400/300000: loss: 24.849
training... 164500/300000: loss: 27.366
training... 164600/300000: loss: 24.839
training... 164700/300000: loss: 26.799
training... 164800/300000: loss: 25.332
training... 164900/300000: loss: 26.175
training... 165000/300000: loss: 28.759
training... 165100/300000: loss: 28.120
training... 165200/300000: loss: 29.187
training... 165300/300000: loss: 26.664
training... 165400/300000: loss: 25.365
training... 165500/300000: loss: 29.559
training... 165600/300000: loss: 28.905
training... 165700/300000: loss: 29.582
training... 165800/300000: loss: 24.474
training... 165900/300000: loss: 28.127
training... 166000/300000: loss: 27.730
training... 166100/300000: loss: 29.326
training... 166200/300000: loss: 25.498
training... 166300/300000: loss: 27.662
training... 166400/300000: loss: 28.280
training... 166500/300000: loss: 28.046
training... 166600/300000: loss: 27.330
training... 166700/300000: loss: 25.700
training... 166800/300000: loss: 25.910
training... 166900/300000: loss: 27.884
training... 167000/300000: loss: 25.532
training... 167100/300000: loss: 35.798
training... 167200/300000: loss: 25.456
training... 167300/300000: loss: 23.740
training... 167400/300000: loss: 29.439
training... 167500/300000: loss: 25.045
training... 167600/300000: loss: 27.353
training... 167700/300000: loss: 29.743
training... 167800/300000: loss: 26.328
training... 167900/300000: loss: 25.846
training... 168000/300000: loss: 25.601
training... 168100/300000: loss: 28.706
training... 168200/300000: loss: 28.819
training... 168300/300000: loss: 26.989
training... 168400/300000: loss: 26.124
training... 168500/300000: loss: 27.984
training... 168600/300000: loss: 24.514
training... 168700/300000: loss: 26.418
training... 168800/300000: loss: 27.236
training... 168900/300000: loss: 25.697
training... 169000/300000: loss: 27.471
training... 169100/300000: loss: 28.701
training... 169200/300000: loss: 27.271
training... 169300/300000: loss: 26.586
training... 169400/300000: loss: 27.920
training... 169500/300000: loss: 28.435
training... 169600/300000: loss: 24.206
training... 169700/300000: loss: 25.745
training... 169800/300000: loss: 25.906
training... 169900/300000: loss: 27.646
training... 170000/300000: loss: 32.135
training... 170100/300000: loss: 30.997
training... 170200/300000: loss: 27.898
training... 170300/300000: loss: 27.646
training... 170400/300000: loss: 26.206
training... 170500/300000: loss: 26.506
training... 170600/300000: loss: 24.402
training... 170700/300000: loss: 25.519
training... 170800/300000: loss: 26.327
training... 170900/300000: loss: 24.682
training... 171000/300000: loss: 24.661
training... 171100/300000: loss: 30.681
training... 171200/300000: loss: 23.322
training... 171300/300000: loss: 23.589
training... 171400/300000: loss: 27.012
training... 171500/300000: loss: 30.063
training... 171600/300000: loss: 24.343
training... 171700/300000: loss: 25.081
training... 171800/300000: loss: 25.130
training... 171900/300000: loss: 28.847
training... 172000/300000: loss: 30.094
training... 172100/300000: loss: 28.804
training... 172200/300000: loss: 28.922
training... 172300/300000: loss: 30.231
training... 172400/300000: loss: 25.834
training... 172500/300000: loss: 26.127
training... 172600/300000: loss: 24.945
training... 172700/300000: loss: 30.006
training... 172800/300000: loss: 26.288
training... 172900/300000: loss: 24.504
training... 173000/300000: loss: 29.395
training... 173100/300000: loss: 27.487
training... 173200/300000: loss: 25.347
training... 173300/300000: loss: 26.292
training... 173400/300000: loss: 31.903
training... 173500/300000: loss: 24.915
training... 173600/300000: loss: 26.455
training... 173700/300000: loss: 26.934
training... 173800/300000: loss: 23.837
training... 173900/300000: loss: 26.154
training... 174000/300000: loss: 25.014
training... 174100/300000: loss: 25.403
training... 174200/300000: loss: 23.162
training... 174300/300000: loss: 23.658
training... 174400/300000: loss: 24.866
training... 174500/300000: loss: 27.922
training... 174600/300000: loss: 31.986
training... 174700/300000: loss: 24.345
training... 174800/300000: loss: 31.141
training... 174900/300000: loss: 25.219
training... 175000/300000: loss: 32.334
training... 175100/300000: loss: 26.372
training... 175200/300000: loss: 26.113
training... 175300/300000: loss: 26.201
training... 175400/300000: loss: 25.153
training... 175500/300000: loss: 26.574
training... 175600/300000: loss: 29.112
training... 175700/300000: loss: 28.701
training... 175800/300000: loss: 24.973
training... 175900/300000: loss: 27.533
training... 176000/300000: loss: 26.877
training... 176100/300000: loss: 28.379
training... 176200/300000: loss: 27.577
